PetID,Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID
7586,Cat,1,Domestic Short Hair,None,Male,Black,Brown,None,Small,Short,Not Sure,Not Sure,Not Sure,Minor Injury,1,0,Kuala Lumpur,9808890
7587,Dog,84,Golden Retriever,None,Male,Golden,None,None,Large,Long,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,9762958
7588,Dog,2,Mixed Breed,None,Female,Cream,None,None,Medium,Short,Not Sure,Not Sure,No,Healthy,1,0,Kuala Lumpur,1721338
7589,Dog,2,Mixed Breed,None,Female,Cream,White,None,Medium,Medium,Yes,Yes,No,Healthy,1,80,Pulau Pinang,4823662
7590,Cat,9,Domestic Short Hair,None,Female,Gray,None,None,Medium,Short,Not Sure,Not Sure,Not Sure,Healthy,1,0,Kuala Lumpur,5579273
7591,Dog,18,Mixed Breed,None,Male,Brown,None,None,Medium,Short,Yes,Yes,No,Healthy,1,0,Kuala Lumpur,6565685
7592,Cat,24,Domestic Medium Hair,None,Female,Black,Yellow,White,Medium,Medium,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,2458423
7593,Dog,11,Mixed Breed,Mixed Breed,Female,Brown,White,None,Medium,Short,Yes,Not Sure,Yes,Healthy,2,0,Selangor,4799082
7594,Cat,20,Domestic Short Hair,Siamese,Female,Brown,Cream,White,Small,Short,No,Yes,Yes,Healthy,1,30,Selangor,4582798
7595,Dog,2,Mixed Breed,None,Female,Brown,None,None,Medium,Medium,No,No,No,Healthy,1,0,Kuala Lumpur,3113180
7596,Dog,12,Shih Tzu,None,Female,Cream,None,None,Small,Long,Yes,Yes,Yes,Healthy,1,0,Selangor,9711270
7597,Cat,1,Oriental Short Hair,None,Female,Gray,White,None,Medium,Short,No,No,No,Healthy,1,0,Selangor,6313998
7598,Cat,21,Domestic Long Hair,None,Male,Cream,None,None,Medium,Long,Yes,Yes,No,Healthy,1,0,Selangor,6106554
7599,Dog,5,Mixed Breed,None,Female,Black,None,None,Medium,Medium,Yes,Yes,Yes,Healthy,1,0,Selangor,6538538
7600,Dog,39,Shih Tzu,None,Female,Brown,Golden,White,Medium,Long,Yes,Yes,No,Healthy,1,250,Kuala Lumpur,5160658
7601,Cat,4,Domestic Medium Hair,None,Male,Yellow,None,None,Medium,Medium,No,Yes,No,Healthy,1,100,Johor,9795348
7602,Dog,1,Mixed Breed,Mixed Breed,Male,Brown,None,None,Medium,Medium,No,Yes,No,Healthy,1,0,Selangor,1756082
7603,Cat,3,Tabby,None,Female,Brown,Cream,White,Medium,Short,No,Yes,No,Healthy,2,0,Selangor,2036484
7604,Cat,3,Domestic Short Hair,None,Male,Black,Golden,White,Medium,Short,Yes,Yes,No,Healthy,2,200,Selangor,2350652
7605,Dog,4,Mixed Breed,Mixed Breed,Female,Brown,None,None,Medium,Medium,Yes,Yes,No,Healthy,1,0,Selangor,8850076
7606,Cat,1,Domestic Short Hair,None,Mixed,Golden,Cream,None,Small,Short,No,No,No,Healthy,2,0,Kuala Lumpur,8946446
7607,Cat,6,Oriental Tabby,Oriental Short Hair,Female,Brown,Golden,Gray,Medium,Short,Yes,Yes,Yes,Healthy,2,0,Kuala Lumpur,4855157
7608,Dog,1,Terrier,None,Mixed,Brown,Golden,Gray,Small,Medium,Not Sure,Not Sure,Not Sure,Healthy,8,0,Johor,8555735
7609,Cat,2,Domestic Short Hair,None,Mixed,Yellow,White,None,Small,Medium,No,Yes,No,Healthy,2,0,Sabah,6648711
7610,Dog,2,Mixed Breed,None,Female,Black,Brown,None,Medium,Short,Not Sure,Not Sure,No,Healthy,1,0,Selangor,1769247
7611,Dog,2,Terrier,Mixed Breed,Male,Black,Brown,None,Medium,Short,Not Sure,Not Sure,No,Healthy,1,0,Selangor,2742251
7612,Dog,7,Mixed Breed,None,Female,Brown,None,None,Medium,Short,Yes,Yes,No,Healthy,2,0,Kuala Lumpur,6819140
7613,Dog,8,Mixed Breed,None,Male,Brown,None,None,Large,Short,Not Sure,Not Sure,Not Sure,Minor Injury,1,0,Kuala Lumpur,6562140
7614,Dog,120,Shih Tzu,None,Mixed,Brown,White,None,Small,Medium,Yes,Yes,Yes,Healthy,2,0,Kuala Lumpur,7792826
7615,Dog,2,Mixed Breed,None,Male,Brown,None,None,Medium,Short,No,No,No,Healthy,1,0,Selangor,5726664
7616,Dog,24,Husky,Husky,Female,Black,White,None,Large,Medium,Yes,Yes,No,Healthy,1,0,Selangor,4430589
7617,Cat,3,Domestic Medium Hair,Domestic Short Hair,Female,Black,Golden,White,Medium,Short,No,No,No,Healthy,1,0,Selangor,2762351
7618,Cat,3,Maine Coon,Persian,Female,Brown,Golden,None,Small,Medium,No,Yes,No,Healthy,1,100,Kuala Lumpur,5294509
7619,Cat,3,Domestic Short Hair,None,Female,Black,Yellow,Gray,Medium,Short,No,No,No,Healthy,1,50,Kuala Lumpur,7125427
7620,Dog,1,Mixed Breed,None,Mixed,Brown,Cream,White,Medium,Short,No,No,No,Healthy,9,0,Selangor,2803045
7621,Cat,3,Domestic Short Hair,None,Female,Yellow,None,None,Small,Short,No,No,No,Healthy,1,0,Kuala Lumpur,621645
7622,Dog,12,Pekingese,Mixed Breed,Female,Black,Brown,Golden,Small,Medium,Not Sure,Yes,Yes,Healthy,1,0,Selangor,7100106
7623,Cat,1,Domestic Short Hair,None,Mixed,Black,White,None,Small,Short,No,No,No,Healthy,2,0,Kuala Lumpur,9717397
7624,Dog,16,Mixed Breed,None,Male,Cream,None,None,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,363550
7625,Dog,4,Mixed Breed,Mixed Breed,Female,Black,Brown,None,Medium,Medium,Yes,Yes,No,Healthy,1,150,Selangor,6944103
7626,Dog,1,Mixed Breed,None,Male,Brown,None,None,Medium,Short,No,Yes,No,Healthy,1,0,Kedah,8389266
7627,Cat,3,Tabby,Siamese,Female,Brown,Cream,White,Medium,Short,No,Yes,No,Healthy,1,0,Selangor,1889309
7628,Dog,35,Golden Retriever,Labrador Retriever,Female,Golden,None,None,Medium,Medium,No,Yes,Yes,Healthy,1,50,Johor,8771468
7629,Dog,2,Mixed Breed,None,Male,Brown,White,None,Small,Short,Yes,Yes,No,Healthy,1,0,Selangor,6783485
7630,Cat,2,Siamese,Domestic Medium Hair,Male,White,None,None,Small,Medium,No,Yes,No,Minor Injury,1,0,Selangor,9471612
7631,Dog,2,Doberman Pinscher,Mixed Breed,Female,Black,Brown,None,Medium,Short,Yes,Yes,No,Healthy,4,0,Selangor,1972426
7632,Cat,24,Domestic Short Hair,None,Male,Gray,White,None,Medium,Short,No,Yes,Yes,Healthy,1,0,Selangor,6479958
7633,Cat,2,Domestic Medium Hair,None,Male,Black,Cream,Gray,Large,Medium,Yes,Yes,Yes,Healthy,1,0,Selangor,679528
7634,Dog,4,Mixed Breed,None,Male,Black,Brown,Golden,Small,Medium,Yes,Yes,No,Healthy,1,100,Kuala Lumpur,38873
7635,Dog,10,Mixed Breed,None,Female,Black,Golden,None,Medium,Short,Yes,Yes,No,Healthy,2,20,Selangor,9038553
7636,Cat,4,Domestic Short Hair,Tuxedo,Mixed,Black,White,None,Medium,Short,Yes,Yes,No,Healthy,2,0,Selangor,2589014
7637,Cat,2,Domestic Short Hair,None,Female,Brown,White,None,Small,Short,No,No,No,Healthy,1,50,Selangor,2994018
7638,Cat,2,Domestic Short Hair,None,Female,Black,White,None,Small,Short,No,No,No,Healthy,1,0,Kuala Lumpur,2932807
7639,Dog,18,Mixed Breed,None,Male,Brown,White,None,Medium,Short,Not Sure,Not Sure,Not Sure,Healthy,1,0,Selangor,7714732
7640,Dog,36,Labrador Retriever,None,Male,Brown,Golden,None,Large,Short,Yes,Yes,No,Healthy,1,0,Selangor,9845712
7641,Dog,2,Labrador Retriever,Mixed Breed,Female,Black,White,None,Large,Short,No,No,No,Healthy,1,0,Kedah,1452243
7642,Dog,41,Terrier,Poodle,Female,Golden,None,None,Small,Medium,No,Yes,Not Sure,Healthy,1,25,Perak,341139
7643,Dog,4,Mixed Breed,None,Male,White,None,None,Medium,Short,Yes,Yes,No,Healthy,1,0,Kuala Lumpur,9779575
7644,Dog,2,Mixed Breed,None,Female,Black,White,None,Medium,Medium,No,No,No,Minor Injury,1,150,Selangor,5942931
7645,Cat,3,Domestic Short Hair,None,Female,Gray,White,None,Small,Short,No,Yes,No,Healthy,1,0,Selangor,6060307
7646,Cat,2,Domestic Medium Hair,None,Male,Cream,White,None,Medium,Medium,No,No,No,Healthy,1,0,Kuala Lumpur,3694974
7647,Dog,1,Mixed Breed,Mixed Breed,Female,Brown,None,None,Medium,Medium,No,Yes,No,Healthy,1,150,Selangor,1181238
7648,Dog,48,Mixed Breed,None,Male,Black,Brown,None,Large,Short,Not Sure,Not Sure,No,Minor Injury,1,0,Selangor,8538103
7649,Dog,2,Mixed Breed,None,Female,Black,Brown,White,Medium,Medium,Yes,No,No,Healthy,1,40,Pulau Pinang,7485574
7650,Cat,7,Siamese,Persian,Female,Black,Golden,Gray,Medium,Medium,No,No,No,Healthy,1,0,Selangor,1937607
7651,Dog,1,Mixed Breed,None,Female,Black,Brown,None,Medium,Short,No,No,No,Healthy,1,20,Pulau Pinang,2204107
7652,Cat,2,Abyssinian,Domestic Long Hair,Female,Black,Gray,White,Medium,Long,No,No,No,Healthy,1,0,Kuala Lumpur,8641598
7653,Dog,16,Mixed Breed,None,Mixed,Brown,Yellow,White,Medium,Short,Not Sure,Not Sure,Not Sure,Healthy,5,0,Pulau Pinang,5800574
7654,Dog,2,Mixed Breed,None,Mixed,Black,Gray,White,Medium,Medium,Yes,Yes,No,Healthy,5,0,Selangor,2018243
7655,Cat,2,Domestic Short Hair,None,Male,Black,Gray,White,Medium,Short,No,No,No,Healthy,1,0,Selangor,7841967
7656,Dog,1,Mixed Breed,Mixed Breed,Mixed,Black,Brown,Golden,Small,Short,No,Yes,No,Healthy,3,0,Selangor,9051653
7657,Dog,2,Mixed Breed,None,Male,Golden,White,None,Medium,Short,No,No,No,Healthy,1,0,Selangor,2959933
7658,Cat,2,Domestic Short Hair,None,Female,Brown,None,None,Small,Short,No,No,No,Healthy,1,0,Selangor,8807681
7659,Dog,24,Mixed Breed,None,Female,Brown,Cream,None,Medium,Long,Yes,Yes,Yes,Healthy,1,390,Selangor,5353253
7660,Dog,1,Mixed Breed,None,Female,Cream,None,None,Medium,Short,No,No,No,Healthy,1,0,Selangor,1152460
7661,Cat,1,Domestic Short Hair,None,Male,Golden,Cream,None,Medium,Short,No,Yes,No,Healthy,1,50,Selangor,5223560
7662,Dog,5,Mixed Breed,Mixed Breed,Female,Brown,White,None,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,4414185
7663,Cat,36,Domestic Short Hair,None,Male,Black,Brown,White,Large,Short,Yes,Yes,Yes,Healthy,1,100,Kuala Lumpur,1167612
7664,Dog,4,Terrier,Mixed Breed,Female,Black,Brown,White,Medium,Medium,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,5302585
7665,Dog,48,Chihuahua,None,Female,Black,None,None,Small,Short,Not Sure,Not Sure,No,Healthy,1,0,Selangor,1789617
7666,Cat,1,Domestic Short Hair,Domestic Short Hair,Mixed,Black,White,None,Medium,Short,No,No,No,Healthy,4,0,Kuala Lumpur,3112257
7667,Cat,2,Domestic Short Hair,None,Female,Black,Brown,White,Medium,Short,No,No,No,Healthy,2,0,Selangor,4122163
7668,Dog,12,Mixed Breed,None,Female,Black,White,None,Medium,Long,Not Sure,Not Sure,Not Sure,Minor Injury,1,0,Selangor,5492322
7669,Cat,2,Tortoiseshell,Tuxedo,Female,Black,Brown,Yellow,Small,Short,No,No,No,Healthy,1,0,Kuala Lumpur,3936899
7670,Dog,24,Labrador Retriever,Mixed Breed,Female,Golden,Cream,None,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,2465726
7671,Dog,36,Terrier,None,Male,White,None,None,Large,Long,Yes,Yes,Yes,Healthy,1,300,Selangor,1614520
7672,Dog,24,Mixed Breed,None,Female,Black,None,None,Medium,Medium,Yes,Yes,No,Healthy,1,0,Kuala Lumpur,5398125
7673,Dog,96,Schnauzer,None,Male,Gray,None,None,Small,Medium,Yes,Yes,No,Healthy,1,0,Selangor,2783088
7674,Dog,9,Mixed Breed,None,Male,Brown,None,None,Medium,Medium,Yes,Yes,Yes,Healthy,1,0,Kedah,5327312
7675,Dog,1,Mixed Breed,Mixed Breed,Male,White,None,None,Medium,Medium,Yes,Yes,No,Healthy,1,0,Selangor,2156202
7676,Dog,5,Mixed Breed,None,Male,Black,White,None,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,9744779
7677,Dog,3,Dachshund,Beagle,Female,Black,Brown,White,Medium,Short,No,No,No,Healthy,1,0,Kuala Lumpur,4562780
7678,Cat,17,Domestic Short Hair,Siamese,Female,Brown,Cream,None,Medium,Short,Yes,Yes,Yes,Healthy,1,100,Kuala Lumpur,9317616
7679,Dog,4,Mixed Breed,Mixed Breed,Female,Black,Brown,None,Medium,Medium,Yes,Yes,No,Healthy,1,0,Selangor,306391
7680,Cat,1,Domestic Medium Hair,None,Mixed,Black,Yellow,White,Small,Medium,No,No,No,Healthy,4,0,Selangor,5905391
7681,Cat,4,Domestic Short Hair,Oriental Short Hair,Male,Gray,None,None,Small,Medium,No,No,No,Healthy,1,0,Kuala Lumpur,5325679
7682,Dog,4,Mixed Breed,None,Female,Brown,White,None,Medium,Short,Yes,Yes,Yes,Healthy,2,100,Selangor,1446653
7683,Cat,0,Calico,None,Female,Black,Golden,White,Small,Medium,No,No,No,Healthy,1,100,Kuala Lumpur,757729
7684,Cat,4,Domestic Medium Hair,None,Female,Black,Brown,White,Medium,Medium,No,Yes,No,Healthy,1,0,Pahang,3996252
7685,Dog,2,Mixed Breed,None,Female,Brown,None,None,Medium,Short,No,No,No,Healthy,1,0,Selangor,2140372
7686,Dog,2,Mixed Breed,None,Female,Black,None,None,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,6178214
7687,Dog,4,Mixed Breed,Mixed Breed,Male,Black,Brown,White,Medium,Short,No,Yes,No,Healthy,1,0,Pulau Pinang,8649123
7688,Cat,1,Domestic Short Hair,Domestic Short Hair,Mixed,Black,Yellow,White,Medium,Short,No,No,Not Sure,Healthy,3,0,Selangor,2958687
7689,Dog,2,Mixed Breed,None,Female,Black,Brown,None,Medium,Medium,Yes,Yes,No,Healthy,1,0,Kuala Lumpur,3372626
7690,Cat,3,Domestic Medium Hair,None,Female,Brown,Yellow,White,Medium,Medium,No,No,No,Healthy,3,0,Selangor,8284349
7691,Dog,2,Mixed Breed,Mixed Breed,Male,Black,Brown,None,Medium,Medium,Yes,Yes,No,Healthy,1,0,Selangor,5106980
7692,Dog,24,Doberman Pinscher,None,Female,Brown,None,None,Extra Large,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,1875241
7693,Dog,7,Mixed Breed,None,Male,Brown,White,None,Medium,Medium,No,No,No,Healthy,1,0,Selangor,6360946
7694,Dog,1,Mixed Breed,None,Female,Brown,White,None,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,5805295
7695,Dog,24,Mixed Breed,None,Male,Brown,White,None,Medium,Medium,Yes,Yes,Yes,Minor Injury,1,0,Kuala Lumpur,1295741
7696,Dog,13,Mixed Breed,Beagle,Female,Black,Brown,White,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Pulau Pinang,6807740
7697,Cat,36,Domestic Long Hair,None,Male,Black,Gray,None,Large,Long,No,No,Yes,Healthy,1,0,Selangor,9812906
7698,Cat,36,Domestic Medium Hair,None,Female,Black,Golden,White,Medium,Medium,Yes,Yes,Yes,Healthy,1,0,Selangor,3611243
7699,Cat,7,Domestic Long Hair,None,Female,Black,Brown,White,Medium,Long,Not Sure,Not Sure,No,Healthy,1,0,Selangor,4403729
7700,Cat,1,Domestic Short Hair,Domestic Long Hair,Female,Black,Gray,White,Medium,Long,No,No,No,Healthy,2,0,Selangor,1358119
7701,Dog,48,Terrier,None,Female,Brown,Yellow,White,Medium,Long,No,Not Sure,Not Sure,Healthy,1,0,Kuala Lumpur,7366516
7702,Cat,3,Domestic Short Hair,None,Female,Black,Gray,None,Medium,Short,Yes,Yes,No,Healthy,1,0,Kuala Lumpur,4178771
7703,Dog,1,Mixed Breed,Golden Retriever,Male,Black,None,None,Large,Medium,Yes,No,No,Healthy,1,250,Johor,5693987
7704,Dog,10,Doberman Pinscher,Mixed Breed,Male,Black,Brown,None,Large,Medium,Yes,Yes,Yes,Healthy,1,0,Selangor,383902
7705,Dog,9,German Shepherd Dog,Mixed Breed,Female,Brown,None,None,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,8802967
7706,Dog,2,None,Shih Tzu,Female,Brown,Cream,White,Small,Short,No,No,No,Healthy,1,1,Johor,6072284
7707,Dog,3,Mixed Breed,None,Mixed,Cream,White,None,Small,Short,Yes,Yes,No,Healthy,5,50,Selangor,4178254
7708,Dog,1,Mixed Breed,None,Male,Black,None,None,Medium,Short,No,Yes,No,Healthy,1,0,Kuala Lumpur,4019529
7709,Cat,8,Domestic Medium Hair,None,Female,Cream,Gray,White,Medium,Medium,Not Sure,Not Sure,Not Sure,Healthy,1,0,Selangor,9132998
7710,Dog,12,Mixed Breed,None,Male,Black,None,None,Medium,Medium,Not Sure,Yes,Not Sure,Healthy,1,0,Kuala Lumpur,3137482
7711,Cat,4,Domestic Short Hair,None,Female,Black,Brown,None,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,6869867
7712,Cat,5,Domestic Medium Hair,Domestic Medium Hair,Mixed,Black,Brown,White,Medium,Medium,Yes,Yes,No,Healthy,2,0,Selangor,2811632
7713,Dog,1,Mixed Breed,None,Female,Black,Brown,None,Medium,Short,Not Sure,Not Sure,No,Healthy,1,0,Selangor,1676961
7714,Dog,1,Mixed Breed,Mixed Breed,Female,Black,Brown,None,Medium,Medium,No,No,No,Healthy,1,0,Selangor,5562659
7715,Cat,2,Domestic Short Hair,None,Female,Black,Brown,Cream,Small,Short,No,No,No,Healthy,1,0,Kuala Lumpur,5100744
7716,Dog,1,Mixed Breed,None,Female,Black,White,None,Medium,Medium,No,No,No,Healthy,1,0,Selangor,3413700
7717,Cat,3,Domestic Short Hair,None,Female,Brown,White,None,Medium,Short,No,No,No,Healthy,2,0,Selangor,4098001
7718,Dog,36,Spitz,Mixed Breed,Male,Cream,White,None,Small,Medium,Yes,Yes,Yes,Healthy,1,0,Selangor,4896745
7719,Dog,3,Mixed Breed,Rottweiler,Male,Black,Brown,None,Medium,Short,No,No,No,Healthy,1,0,Kuala Lumpur,3428502
7720,Dog,2,Mixed Breed,None,Female,Black,Brown,White,Medium,Short,Not Sure,Yes,No,Healthy,1,0,Kuala Lumpur,4174320
7721,Dog,2,Mixed Breed,None,Male,Black,White,None,Medium,Medium,Yes,Yes,No,Healthy,1,0,Selangor,5326882
7722,Cat,1,Oriental Short Hair,None,Male,Golden,White,None,Small,Short,No,No,No,Healthy,1,0,Kuala Lumpur,5120753
7723,Dog,2,Mixed Breed,None,Male,Brown,Gray,None,Medium,Short,Yes,Yes,Not Sure,Healthy,2,0,Selangor,6109974
7724,Dog,24,Terrier,Maltese,Female,White,None,None,Medium,Medium,Not Sure,Not Sure,Not Sure,Healthy,1,0,Selangor,5716738
7725,Cat,2,Domestic Short Hair,None,Mixed,Golden,Gray,White,Medium,Short,No,Yes,No,Healthy,3,0,Kuala Lumpur,1866260
7726,Cat,6,Domestic Short Hair,None,Male,Black,White,None,Medium,Short,Yes,Yes,Yes,Healthy,2,0,Selangor,4096179
7727,Cat,5,Domestic Short Hair,None,Male,Brown,Golden,Yellow,Medium,Short,No,No,No,Healthy,1,0,Selangor,537796
7728,Cat,12,Domestic Short Hair,Bombay,Male,Black,Brown,None,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,1475047
7729,Dog,12,Mixed Breed,None,Mixed,Brown,None,None,Medium,Medium,Yes,Yes,Yes,Healthy,2,0,Kuala Lumpur,5774516
7730,Dog,1,Mixed Breed,None,Female,Black,Brown,None,Medium,Medium,No,No,No,Healthy,1,0,Pulau Pinang,1615165
7731,Dog,2,Mixed Breed,None,Male,Brown,White,None,Medium,Short,No,No,No,Healthy,1,0,Selangor,5502719
7732,Dog,36,Rottweiler,None,Female,Black,Brown,None,Large,Short,Yes,Yes,Yes,Healthy,2,0,Kuala Lumpur,2787479
7733,Cat,2,Domestic Long Hair,None,Male,Black,White,None,Small,Short,No,No,No,Healthy,1,0,Kuala Lumpur,1875663
7734,Cat,2,Oriental Short Hair,None,Male,Black,None,None,Medium,Short,No,No,No,Healthy,1,0,Kuala Lumpur,187480
7735,Dog,2,Mixed Breed,Mixed Breed,Female,Cream,None,None,Medium,Medium,No,Yes,No,Healthy,1,0,Selangor,3439869
7736,Cat,1,Domestic Short Hair,None,Mixed,Black,Gray,White,Medium,Medium,No,No,No,Healthy,6,0,Selangor,7204016
7737,Cat,6,Domestic Medium Hair,None,Mixed,Black,Brown,None,Medium,Medium,Yes,Yes,No,Healthy,3,0,Kuala Lumpur,6849396
7738,Cat,2,Calico,None,Female,Black,Brown,Golden,Small,Short,No,No,No,Healthy,1,0,Kuala Lumpur,2780987
7739,Cat,6,Persian,Domestic Medium Hair,Male,Gray,White,None,Medium,Medium,Yes,Yes,No,Healthy,1,200,Selangor,1271743
7740,Cat,2,Bengal,Tabby,Male,Golden,Yellow,White,Medium,Short,No,Yes,No,Healthy,1,0,Selangor,6187760
7741,Dog,24,Mixed Breed,None,Female,Brown,White,None,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,9576160
7742,Dog,4,Mixed Breed,None,Female,Black,Brown,None,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Selangor,4336228
7743,Dog,24,Mixed Breed,None,Mixed,Black,Brown,White,Medium,Medium,Yes,Yes,Yes,Healthy,5,0,Selangor,291034
7744,Dog,5,Labrador Retriever,Mixed Breed,Male,Cream,None,None,Medium,Short,Yes,Yes,No,Healthy,1,0,Selangor,6301139
7745,Dog,84,Jack Russell Terrier,None,Female,Brown,White,None,Medium,Short,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,1168324
7746,Dog,2,Mixed Breed,Mixed Breed,Female,Black,Brown,Cream,Medium,Short,Yes,No,No,Healthy,3,0,Negeri Sembilan,8478545
7747,Dog,1,Mixed Breed,None,Female,Brown,None,None,Medium,Medium,No,No,No,Healthy,2,0,Selangor,6591176
7748,Dog,12,Mixed Breed,None,Male,Black,Brown,White,Medium,Medium,Yes,Yes,Yes,Healthy,1,0,Selangor,619134
7749,Cat,2,Domestic Medium Hair,None,Female,Black,Brown,Yellow,Medium,Short,No,Yes,Not Sure,Healthy,1,0,Selangor,2117854
7750,Cat,2,Burmese,Siamese,Female,Cream,None,None,Medium,Short,No,Yes,No,Healthy,1,150,Selangor,4324711
7751,Dog,1,Mixed Breed,Mixed Breed,Female,Brown,None,None,Medium,Short,No,No,Yes,Healthy,1,0,Selangor,1795608
7752,Cat,3,Domestic Medium Hair,None,Male,Golden,White,None,Medium,Medium,No,Yes,No,Healthy,1,0,Selangor,7705974
7753,Cat,4,Domestic Short Hair,Domestic Short Hair,Male,Golden,None,None,Medium,Short,Yes,Yes,No,Healthy,1,0,Pulau Pinang,4067363
7754,Cat,1,Domestic Medium Hair,None,Female,Black,None,None,Small,Medium,No,No,No,Healthy,1,0,Selangor,6582958
7755,Cat,12,Domestic Medium Hair,None,Mixed,Black,None,None,Medium,Medium,Yes,Yes,No,Healthy,3,0,Kuala Lumpur,1753228
7756,Cat,2,Bengal,Domestic Short Hair,Mixed,Gray,None,None,Medium,Short,No,Yes,No,Healthy,3,20,Selangor,5370486
7757,Dog,2,Mixed Breed,None,Female,Black,Brown,None,Medium,Medium,Yes,Yes,No,Healthy,1,50,Selangor,8379531
7758,Dog,2,Mixed Breed,German Shepherd Dog,Female,Black,Brown,None,Medium,Short,Not Sure,Not Sure,Not Sure,Healthy,1,10,Selangor,7016400
7759,Dog,2,Mixed Breed,None,Female,Black,Brown,White,Medium,Short,No,No,Not Sure,Healthy,2,0,Selangor,7711545
7760,Cat,3,Persian,None,Male,Golden,Cream,White,Medium,Medium,Not Sure,Not Sure,Not Sure,Healthy,2,200,Selangor,2219179
7761,Cat,3,Domestic Medium Hair,None,Female,Brown,Yellow,White,Medium,Medium,No,No,No,Healthy,2,0,Kuala Lumpur,4963306
7762,Cat,3,Domestic Short Hair,None,Female,White,None,None,Small,Short,No,No,No,Healthy,1,0,Pulau Pinang,1730460
7763,Dog,1,Mixed Breed,Mixed Breed,Female,Black,Brown,None,Medium,Short,No,No,No,Healthy,1,0,Negeri Sembilan,9407978
7764,Dog,12,German Shepherd Dog,Mixed Breed,Male,Brown,None,None,Medium,Medium,Not Sure,Not Sure,No,Healthy,1,0,Selangor,9948868
7765,Cat,12,Domestic Short Hair,Domestic Short Hair,Male,White,None,None,Medium,Short,No,Yes,No,Healthy,1,0,Pulau Pinang,6299498
7766,Cat,48,Domestic Medium Hair,None,Male,Brown,White,None,Medium,Medium,Yes,Yes,Yes,Healthy,1,0,Kuala Lumpur,554324
7767,Dog,2,Mixed Breed,None,Male,Brown,None,None,Medium,Medium,Yes,Yes,No,Healthy,1,0,Selangor,887289
7768,Dog,36,Mixed Breed,None,Female,Brown,Cream,None,Large,Short,No,No,Yes,Healthy,1,0,Selangor,8089640
7769,Cat,4,Domestic Medium Hair,None,Male,Black,Golden,Gray,Medium,Medium,No,No,No,Healthy,1,0,Kuala Lumpur,8357234
7770,Cat,7,Chartreux,None,Female,Gray,None,None,Medium,Short,Not Sure,Not Sure,Not Sure,Healthy,1,0,Negeri Sembilan,6711604
7771,Dog,3,Mixed Breed,Mixed Breed,Female,Brown,None,None,Medium,Medium,Yes,Yes,No,Healthy,1,0,Selangor,2078776
7772,Cat,3,Domestic Short Hair,None,Male,Black,White,None,Medium,Short,Not Sure,Yes,No,Healthy,1,0,Kuala Lumpur,8841359
7773,Dog,2,Mixed Breed,None,Male,Black,Brown,None,Medium,Short,No,No,No,Healthy,1,0,Kuala Lumpur,3530710
7774,Cat,4,Domestic Short Hair,Domestic Medium Hair,Mixed,Black,Gray,White,Medium,Medium,Yes,Yes,Yes,Healthy,2,50,Selangor,1240927
7775,Cat,7,Abyssinian,Domestic Short Hair,Male,Black,Brown,Golden,Small,Short,No,Yes,Yes,Healthy,1,0,Johor,3498473
7776,Dog,0,Mixed Breed,None,Mixed,Black,Gray,None,Small,Medium,No,No,No,Healthy,6,0,Johor,9904542
7777,Cat,1,Domestic Short Hair,Domestic Medium Hair,Mixed,Black,Brown,White,Small,Short,No,No,No,Healthy,2,0,Kuala Lumpur,1153380
7778,Cat,2,Domestic Short Hair,None,Male,Yellow,None,None,Medium,Short,No,No,No,Healthy,1,0,Kuala Lumpur,9711978
7779,Cat,2,Domestic Short Hair,None,Mixed,Black,Golden,White,Small,Short,No,Yes,No,Healthy,2,0,Kuala Lumpur,9395232
7780,Dog,2,Mixed Breed,German Shepherd Dog,Male,Brown,Cream,None,Medium,Short,Yes,Yes,No,Healthy,3,0,Kuala Lumpur,5411407
7781,Dog,14,Mixed Breed,None,Female,Brown,None,None,Medium,Short,No,No,Yes,Healthy,1,0,Selangor,620639
7782,Cat,16,Japanese Bobtail,None,Male,Brown,Gray,White,Medium,Medium,Yes,Yes,Yes,Healthy,3,0,Selangor,7315878
7783,Cat,36,British Shorthair,Domestic Long Hair,Male,Black,Brown,White,Large,Medium,Yes,Yes,Yes,Healthy,4,0,Kuala Lumpur,6862937
